date,county,state,cases,deaths
2020-11-20,Orleans,New York,550,56
2020-11-20,Oswego,New York,1101,5
2020-11-20,Otsego,New York,497,5
2020-11-20,Putnam,New York,2308,64
2020-11-20,Rensselaer,New York,1449,50
2020-11-20,Rockland,New York,20351,519
2020-11-20,Saratoga,New York,1842,19
2020-11-20,Schenectady,New York,1997,55
2020-11-20,Schoharie,New York,162,2
2020-11-20,Schuyler,New York,248,3
2020-11-20,Seneca,New York,232,2
2020-11-20,St. Lawrence,New York,649,6
2020-11-20,Steuben,New York,1502,77
2020-11-20,Suffolk,New York,55329,2032
2020-11-20,Sullivan,New York,2044,38
2020-11-20,Tioga,New York,998,46
2020-11-20,Tompkins,New York,848,0
2020-11-20,Ulster,New York,2969,89
2020-11-20,Warren,New York,530,30
2020-11-20,Washington,New York,414,14
2020-11-20,Wayne,New York,858,11
2020-11-20,Westchester,New York,46063,1498
2020-11-20,Wyoming,New York,384,5
2020-11-20,Yates,New York,220,6
2020-11-20,Alamance,North Carolina,6429,96
2020-11-20,Alexander,North Carolina,1396,13
2020-11-20,Alleghany,North Carolina,370,1
2020-11-20,Anson,North Carolina,848,13
2020-11-20,Ashe,North Carolina,693,3
2020-11-20,Avery,North Carolina,838,3
2020-11-20,Beaufort,North Carolina,1600,53
2020-11-20,Bertie,North Carolina,828,22
2020-11-20,Bladen,North Carolina,1244,19
2020-11-20,Brunswick,North Carolina,2696,55
2020-11-20,Buncombe,North Carolina,5075,131
2020-11-20,Burke,North Carolina,3425,61
2020-11-20,Cabarrus,North Carolina,6197,103
2020-11-20,Caldwell,North Carolina,3187,21
2020-11-20,Camden,North Carolina,167,3
2020-11-20,Carteret,North Carolina,1539,14
2020-11-20,Caswell,North Carolina,766,6
2020-11-20,Catawba,North Carolina,6056,79
2020-11-20,Chatham,North Carolina,2248,65
2020-11-20,Cherokee,North Carolina,887,15
2020-11-20,Chowan,North Carolina,579,17
2020-11-20,Clay,North Carolina,269,5
2020-11-20,Cleveland,North Carolina,3916,102
2020-11-20,Columbus,North Carolina,2404,70
2020-11-20,Craven,North Carolina,2842,68
2020-11-20,Cumberland,North Carolina,8672,109
2020-11-20,Currituck,North Carolina,301,5
2020-11-20,Dare,North Carolina,574,4
2020-11-20,Davidson,North Carolina,4730,48
2020-11-20,Davie,North Carolina,1074,13
2020-11-20,Duplin,North Carolina,3177,56
2020-11-20,Durham,North Carolina,10700,111
2020-11-20,Edgecombe,North Carolina,2365,70
2020-11-20,Forsyth,North Carolina,11723,156
2020-11-20,Franklin,North Carolina,1798,32
2020-11-20,Gaston,North Carolina,9338,174
2020-11-20,Gates,North Carolina,190,5
2020-11-20,Graham,North Carolina,268,11
2020-11-20,Granville,North Carolina,2362,55
2020-11-20,Greene,North Carolina,1128,21
2020-11-20,Guilford,North Carolina,14942,227
2020-11-20,Halifax,North Carolina,1812,34
2020-11-20,Harnett,North Carolina,3635,77
2020-11-20,Haywood,North Carolina,963,38
2020-11-20,Henderson,North Carolina,2967,72
2020-11-20,Hertford,North Carolina,934,40
2020-11-20,Hoke,North Carolina,1848,30
2020-11-20,Hyde,North Carolina,181,5
2020-11-20,Iredell,North Carolina,4874,44
2020-11-20,Jackson,North Carolina,1315,8
2020-11-20,Johnston,North Carolina,7164,73
2020-11-20,Jones,North Carolina,232,15
2020-11-20,Lee,North Carolina,2350,29
2020-11-20,Lenoir,North Carolina,1910,49
2020-11-20,Lincoln,North Carolina,3081,20
2020-11-20,Macon,North Carolina,886,8
2020-11-20,Madison,North Carolina,428,7
2020-11-20,Martin,North Carolina,774,21
2020-11-20,McDowell,North Carolina,1647,34
2020-11-20,Mecklenburg,North Carolina,40109,431
2020-11-20,Mitchell,North Carolina,447,4
2020-11-20,Montgomery,North Carolina,1324,41
2020-11-20,Moore,North Carolina,2677,58
2020-11-20,Nash,North Carolina,4130,91
2020-11-20,New Hanover,North Carolina,6421,50
2020-11-20,Northampton,North Carolina,709,24
2020-11-20,Onslow,North Carolina,4553,37
2020-11-20,Orange,North Carolina,3648,61
2020-11-20,Pamlico,North Carolina,359,3
2020-11-20,Pasquotank,North Carolina,1013,35
2020-11-20,Pender,North Carolina,1713,17
2020-11-20,Perquimans,North Carolina,308,4
2020-11-20,Person,North Carolina,865,11
2020-11-20,Pitt,North Carolina,7285,44
2020-11-20,Polk,North Carolina,449,13
2020-11-20,Randolph,North Carolina,4878,75
2020-11-20,Richmond,North Carolina,1728,36
2020-11-20,Robeson,North Carolina,6915,107
2020-11-20,Rockingham,North Carolina,2710,22
2020-11-20,Rowan,North Carolina,5133,127
2020-11-20,Rutherford,North Carolina,2168,84
2020-11-20,Sampson,North Carolina,3367,33
2020-11-20,Scotland,North Carolina,1833,37
2020-11-20,Stanly,North Carolina,2764,78
2020-11-20,Stokes,North Carolina,1002,16
2020-11-20,Surry,North Carolina,2526,41
2020-11-20,Swain,North Carolina,359,5
2020-11-20,Transylvania,North Carolina,502,9
2020-11-20,Tyrrell,North Carolina,137,3
2020-11-20,Union,North Carolina,7178,71
2020-11-20,Vance,North Carolina,1533,54
2020-11-20,Wake,North Carolina,26587,285
2020-11-20,Warren,North Carolina,571,8
2020-11-20,Washington,North Carolina,294,8
2020-11-20,Watauga,North Carolina,1679,6
2020-11-20,Wayne,North Carolina,5357,110
2020-11-20,Wilkes,North Carolina,2422,45
2020-11-20,Wilson,North Carolina,3709,74
2020-11-20,Yadkin,North Carolina,1341,13
2020-11-20,Yancey,North Carolina,476,2
2020-11-20,Adams,North Dakota,149,0
2020-11-20,Barnes,North Dakota,865,8
2020-11-20,Benson,North Dakota,699,13
2020-11-20,Billings,North Dakota,38,0
2020-11-20,Bottineau,North Dakota,479,19
2020-11-20,Bowman,North Dakota,177,3
2020-11-20,Burke,North Dakota,161,1
2020-11-20,Burleigh,North Dakota,10658,110
2020-11-20,Cass,North Dakota,14630,114
2020-11-20,Cavalier,North Dakota,299,2
2020-11-20,Dickey,North Dakota,509,22
2020-11-20,Divide,North Dakota,115,1
2020-11-20,Dunn,North Dakota,273,6
2020-11-20,Eddy,North Dakota,337,4
2020-11-20,Emmons,North Dakota,325,9
2020-11-20,Foster,North Dakota,410,2
2020-11-20,Golden Valley,North Dakota,146,0
2020-11-20,Grand Forks,North Dakota,7475,39
2020-11-20,Grant,North Dakota,138,5
2020-11-20,Griggs,North Dakota,198,1
2020-11-20,Hettinger,North Dakota,208,4
2020-11-20,Kidder,North Dakota,164,5
2020-11-20,LaMoure,North Dakota,321,14
2020-11-20,Logan,North Dakota,151,5
2020-11-20,McHenry,North Dakota,408,16
2020-11-20,McIntosh,North Dakota,226,6
2020-11-20,McKenzie,North Dakota,805,5
2020-11-20,McLean,North Dakota,885,14
2020-11-20,Mercer,North Dakota,778,5
2020-11-20,Morton,North Dakota,3625,65
2020-11-20,Mountrail,North Dakota,960,13
2020-11-20,Nelson,North Dakota,319,9
2020-11-20,Oliver,North Dakota,115,2
2020-11-20,Pembina,North Dakota,525,4
2020-11-20,Pierce,North Dakota,342,5
2020-11-20,Ramsey,North Dakota,1002,8
2020-11-20,Ransom,North Dakota,383,5
2020-11-20,Renville,North Dakota,185,2
2020-11-20,Richland,North Dakota,970,8
2020-11-20,Rolette,North Dakota,1227,14
2020-11-20,Sargent,North Dakota,248,3
2020-11-20,Sheridan,North Dakota,73,1
2020-11-20,Sioux,North Dakota,398,6
2020-11-20,Slope,North Dakota,19,0
2020-11-20,Stark,North Dakota,3234,38
2020-11-20,Steele,North Dakota,107,1
2020-11-20,Stutsman,North Dakota,2294,38
2020-11-20,Towner,North Dakota,187,8
2020-11-20,Traill,North Dakota,622,10
2020-11-20,Unknown,North Dakota,6,6
2020-11-20,Walsh,North Dakota,1310,10
2020-11-20,Ward,North Dakota,6802,110
2020-11-20,Wells,North Dakota,283,3
2020-11-20,Williams,North Dakota,2759,22
2020-11-20,Saipan,Northern Mariana Islands,100,2
2020-11-20,Tinian,Northern Mariana Islands,2,0
2020-11-20,Unknown,Northern Mariana Islands,1,0
2020-11-20,Adams,Ohio,678,11
2020-11-20,Allen,Ohio,4353,83
2020-11-20,Ashland,Ohio,920,21
2020-11-20,Ashtabula,Ohio,1915,53
2020-11-20,Athens,Ohio,1730,4
2020-11-20,Auglaize,Ohio,2107,23
2020-11-20,Belmont,Ohio,1462,28
2020-11-20,Brown,Ohio,866,4
2020-11-20,Butler,Ohio,13610,144
2020-11-20,Carroll,Ohio,398,10
2020-11-20,Champaign,Ohio,850,5
2020-11-20,Clark,Ohio,4633,64
2020-11-20,Clermont,Ohio,5135,45
2020-11-20,Clinton,Ohio,964,14
2020-11-20,Columbiana,Ohio,3165,95
2020-11-20,Coshocton,Ohio,757,13
2020-11-20,Crawford,Ohio,1072,16
2020-11-20,Cuyahoga,Ohio,32296,734
2020-11-20,Darke,Ohio,1999,58
2020-11-20,Defiance,Ohio,1250,21
2020-11-20,Delaware,Ohio,4881,34
2020-11-20,Erie,Ohio,1945,65
2020-11-20,Fairfield,Ohio,4823,63
2020-11-20,Fayette,Ohio,840,17
2020-11-20,Franklin,Ohio,46473,663
2020-11-20,Fulton,Ohio,1123,24
2020-11-20,Gallia,Ohio,601,13
2020-11-20,Geauga,Ohio,1776,51
2020-11-20,Greene,Ohio,4710,62
2020-11-20,Guernsey,Ohio,759,8
2020-11-20,Hamilton,Ohio,27724,371
2020-11-20,Hancock,Ohio,2093,36
2020-11-20,Hardin,Ohio,781,18
2020-11-20,Harrison,Ohio,171,3
2020-11-20,Henry,Ohio,890,22
2020-11-20,Highland,Ohio,923,17
2020-11-20,Hocking,Ohio,542,11
2020-11-20,Holmes,Ohio,1328,37
2020-11-20,Huron,Ohio,1325,18
2020-11-20,Jackson,Ohio,830,12
2020-11-20,Jefferson,Ohio,957,4
2020-11-20,Knox,Ohio,1100,18
2020-11-20,Lake,Ohio,5861,66
2020-11-20,Lawrence,Ohio,1733,36
2020-11-20,Licking,Ohio,4806,74
2020-11-20,Logan,Ohio,1089,12
2020-11-20,Lorain,Ohio,5565,97
2020-11-20,Lucas,Ohio,13035,405
2020-11-20,Madison,Ohio,1447,18
2020-11-20,Mahoning,Ohio,6459,299
2020-11-20,Marion,Ohio,4374,51
2020-11-20,Medina,Ohio,3875,54
2020-11-20,Meigs,Ohio,337,12
2020-11-20,Mercer,Ohio,2745,37
2020-11-20,Miami,Ohio,3813,65
2020-11-20,Monroe,Ohio,280,21
2020-11-20,Montgomery,Ohio,18176,223
2020-11-20,Morgan,Ohio,208,2
2020-11-20,Morrow,Ohio,780,2
2020-11-20,Muskingum,Ohio,2100,10
2020-11-20,Noble,Ohio,538,21
2020-11-20,Ottawa,Ohio,1090,30
2020-11-20,Paulding,Ohio,565,10
2020-11-20,Perry,Ohio,688,12
2020-11-20,Pickaway,Ohio,3813,48
2020-11-20,Pike,Ohio,661,1
2020-11-20,Portage,Ohio,3027,71
2020-11-20,Preble,Ohio,1367,21
2020-11-20,Putnam,Ohio,2125,44
2020-11-20,Richland,Ohio,2726,29
2020-11-20,Ross,Ohio,2253,56
2020-11-20,Sandusky,Ohio,1370,27
2020-11-20,Scioto,Ohio,1773,13
2020-11-20,Seneca,Ohio,1563,18
2020-11-20,Shelby,Ohio,1678,15
2020-11-20,Stark,Ohio,7655,195
2020-11-20,Summit,Ohio,11890,307
2020-11-20,Trumbull,Ohio,4682,143
2020-11-20,Tuscarawas,Ohio,2874,54
2020-11-20,Union,Ohio,1707,8
2020-11-20,Van Wert,Ohio,811,6
2020-11-20,Vinton,Ohio,197,5
2020-11-20,Warren,Ohio,7373,74
2020-11-20,Washington,Ohio,967,27
2020-11-20,Wayne,Ohio,2933,92
2020-11-20,Williams,Ohio,953,8
2020-11-20,Wood,Ohio,4083,107
2020-11-20,Wyandot,Ohio,623,16
2020-11-20,Adair,Oklahoma,1115,13
2020-11-20,Alfalfa,Oklahoma,271,0
2020-11-20,Atoka,Oklahoma,748,1
2020-11-20,Beaver,Oklahoma,154,2
2020-11-20,Beckham,Oklahoma,1146,17
2020-11-20,Blaine,Oklahoma,306,2
2020-11-20,Bryan,Oklahoma,2508,18
2020-11-20,Caddo,Oklahoma,1566,29
2020-11-20,Canadian,Oklahoma,5913,25
2020-11-20,Carter,Oklahoma,1355,13
2020-11-20,Cherokee,Oklahoma,1954,10
2020-11-20,Choctaw,Oklahoma,628,4
2020-11-20,Cimarron,Oklahoma,60,0
2020-11-20,Cleveland,Oklahoma,11158,118
2020-11-20,Coal,Oklahoma,237,0
2020-11-20,Comanche,Oklahoma,3901,28
2020-11-20,Cotton,Oklahoma,176,3
2020-11-20,Craig,Oklahoma,828,2
2020-11-20,Creek,Oklahoma,2263,42
2020-11-20,Custer,Oklahoma,1598,11
2020-11-20,Delaware,Oklahoma,1719,38
2020-11-20,Dewey,Oklahoma,158,1
2020-11-20,Ellis,Oklahoma,111,0
2020-11-20,Garfield,Oklahoma,3224,33
2020-11-20,Garvin,Oklahoma,1348,11
2020-11-20,Grady,Oklahoma,2288,19
2020-11-20,Grant,Oklahoma,187,3
2020-11-20,Greer,Oklahoma,213,8
2020-11-20,Harmon,Oklahoma,95,0
2020-11-20,Harper,Oklahoma,139,2
2020-11-20,Haskell,Oklahoma,595,6
2020-11-20,Hughes,Oklahoma,537,7
2020-11-20,Jackson,Oklahoma,1612,25
2020-11-20,Jefferson,Oklahoma,152,2
2020-11-20,Johnston,Oklahoma,456,4
2020-11-20,Kay,Oklahoma,1465,22
2020-11-20,Kingfisher,Oklahoma,773,6
2020-11-20,Kiowa,Oklahoma,284,6
2020-11-20,Latimer,Oklahoma,288,3
2020-11-20,Le Flore,Oklahoma,2213,26
2020-11-20,Lincoln,Oklahoma,1152,25
2020-11-20,Logan,Oklahoma,1197,3
2020-11-20,Love,Oklahoma,480,1
2020-11-20,Major,Oklahoma,367,2
2020-11-20,Marshall,Oklahoma,581,3
2020-11-20,Mayes,Oklahoma,1358,17
2020-11-20,McClain,Oklahoma,2097,16
2020-11-20,McCurtain,Oklahoma,2143,44
2020-11-20,McIntosh,Oklahoma,719,13
2020-11-20,Murray,Oklahoma,529,4
2020-11-20,Muskogee,Oklahoma,3757,29
2020-11-20,Noble,Oklahoma,350,4
2020-11-20,Nowata,Oklahoma,364,4
2020-11-20,Okfuskee,Oklahoma,882,13
2020-11-20,Oklahoma,Oklahoma,33851,272
2020-11-20,Okmulgee,Oklahoma,1633,17
2020-11-20,Osage,Oklahoma,1774,18
2020-11-20,Ottawa,Oklahoma,1573,22
2020-11-20,Pawnee,Oklahoma,488,5
2020-11-20,Payne,Oklahoma,3745,17
2020-11-20,Pittsburg,Oklahoma,1713,21
2020-11-20,Pontotoc,Oklahoma,1579,10
2020-11-20,Pottawatomie,Oklahoma,2988,22
2020-11-20,Pushmataha,Oklahoma,389,6
2020-11-20,Roger Mills,Oklahoma,134,5
2020-11-20,Rogers,Oklahoma,3535,61
2020-11-20,Seminole,Oklahoma,1125,10
2020-11-20,Sequoyah,Oklahoma,1664,14
2020-11-20,Stephens,Oklahoma,1312,13
2020-11-20,Texas,Oklahoma,2177,11
2020-11-20,Tillman,Oklahoma,268,5
2020-11-20,Tulsa,Oklahoma,28966,248
2020-11-20,Unknown,Oklahoma,87,0
2020-11-20,Wagoner,Oklahoma,2437,35
2020-11-20,Washington,Oklahoma,1749,44
2020-11-20,Washita,Oklahoma,302,2
2020-11-20,Woods,Oklahoma,410,1
2020-11-20,Woodward,Oklahoma,1644,6
2020-11-20,Baker,Oregon,248,3
2020-11-20,Benton,Oregon,679,7
2020-11-20,Clackamas,Oregon,5025,77
2020-11-20,Clatsop,Oregon,321,0
2020-11-20,Columbia,Oregon,405,2
2020-11-20,Coos,Oregon,368,1
2020-11-20,Crook,Oregon,183,6
2020-11-20,Curry,Oregon,101,2
2020-11-20,Deschutes,Oregon,1841,14
2020-11-20,Douglas,Oregon,756,14
2020-11-20,Gilliam,Oregon,21,0
2020-11-20,Grant,Oregon,101,1
2020-11-20,Harney,Oregon,82,1
2020-11-20,Hood River,Oregon,349,1
2020-11-20,Jackson,Oregon,3240,19
2020-11-20,Jefferson,Oregon,749,11
2020-11-20,Josephine,Oregon,401,4
2020-11-20,Klamath,Oregon,612,4
2020-11-20,Lake,Oregon,85,0
2020-11-20,Lane,Oregon,3672,37
2020-11-20,Lincoln,Oregon,559,13
2020-11-20,Linn,Oregon,1188,18
2020-11-20,Malheur,Oregon,2266,39
2020-11-20,Marion,Oregon,8025,127
2020-11-20,Morrow,Oregon,602,7
2020-11-20,Multnomah,Oregon,14060,211
2020-11-20,Polk,Oregon,983,15
2020-11-20,Sherman,Oregon,23,0
2020-11-20,Tillamook,Oregon,111,0
2020-11-20,Umatilla,Oregon,4013,48
2020-11-20,Union,Oregon,655,2
2020-11-20,Wallowa,Oregon,70,2
2020-11-20,Wasco,Oregon,447,18
2020-11-20,Washington,Oregon,8466,95
2020-11-20,Wheeler,Oregon,1,0
2020-11-20,Yamhill,Oregon,1468,16
2020-11-20,Adams,Pennsylvania,1636,45
2020-11-20,Allegheny,Pennsylvania,22527,468
2020-11-20,Armstrong,Pennsylvania,1441,32
2020-11-20,Beaver,Pennsylvania,3154,145
2020-11-20,Bedford,Pennsylvania,1113,12
2020-11-20,Berks,Pennsylvania,12215,450
2020-11-20,Blair,Pennsylvania,3105,49
2020-11-20,Bradford,Pennsylvania,1605,30
2020-11-20,Bucks,Pennsylvania,14465,650
2020-11-20,Butler,Pennsylvania,3426,54
2020-11-20,Cambria,Pennsylvania,2877,32
2020-11-20,Cameron,Pennsylvania,17,0
2020-11-20,Carbon,Pennsylvania,1008,40
2020-11-20,Centre,Pennsylvania,5502,33
2020-11-20,Chester,Pennsylvania,10574,389
2020-11-20,Clarion,Pennsylvania,651,6
2020-11-20,Clearfield,Pennsylvania,1076,8
2020-11-20,Clinton,Pennsylvania,490,10
2020-11-20,Columbia,Pennsylvania,1309,46
2020-11-20,Crawford,Pennsylvania,1362,10
2020-11-20,Cumberland,Pennsylvania,4017,102
2020-11-20,Dauphin,Pennsylvania,6637,211
2020-11-20,Delaware,Pennsylvania,17899,838
2020-11-20,Elk,Pennsylvania,407,3
2020-11-20,Erie,Pennsylvania,4096,49
2020-11-20,Fayette,Pennsylvania,1596,17
2020-11-20,Forest,Pennsylvania,51,1
2020-11-20,Franklin,Pennsylvania,3582,91
2020-11-20,Fulton,Pennsylvania,198,4
2020-11-20,Greene,Pennsylvania,558,1
2020-11-20,Huntingdon,Pennsylvania,1488,44
2020-11-20,Indiana,Pennsylvania,2062,31
2020-11-20,Jefferson,Pennsylvania,521,4
2020-11-20,Juniata,Pennsylvania,535,11
2020-11-20,Lackawanna,Pennsylvania,4597,230
2020-11-20,Lancaster,Pennsylvania,13564,504
2020-11-20,Lawrence,Pennsylvania,1776,61
2020-11-20,Lebanon,Pennsylvania,4444,95
2020-11-20,Lehigh,Pennsylvania,9453,376
2020-11-20,Luzerne,Pennsylvania,7966,243
2020-11-20,Lycoming,Pennsylvania,1580,35
2020-11-20,McKean,Pennsylvania,332,3
2020-11-20,Mercer,Pennsylvania,2198,33
2020-11-20,Mifflin,Pennsylvania,1202,16
2020-11-20,Monroe,Pennsylvania,2782,138
2020-11-20,Montgomery,Pennsylvania,18861,919
2020-11-20,Montour,Pennsylvania,399,14
2020-11-20,Northampton,Pennsylvania,7472,326
2020-11-20,Northumberland,Pennsylvania,2118,120
2020-11-20,Perry,Pennsylvania,553,9
2020-11-20,Philadelphia,Pennsylvania,59081,1968
2020-11-20,Pike,Pennsylvania,774,23
2020-11-20,Potter,Pennsylvania,125,3
2020-11-20,Schuylkill,Pennsylvania,3240,149
2020-11-20,Snyder,Pennsylvania,819,19
2020-11-20,Somerset,Pennsylvania,1165,9
2020-11-20,Sullivan,Pennsylvania,41,1
2020-11-20,Susquehanna,Pennsylvania,535,32
2020-11-20,Tioga,Pennsylvania,658,7
2020-11-20,Union,Pennsylvania,1187,15
2020-11-20,Venango,Pennsylvania,674,5
2020-11-20,Warren,Pennsylvania,154,1
2020-11-20,Washington,Pennsylvania,3596,58
2020-11-20,Wayne,Pennsylvania,383,12
2020-11-20,Westmoreland,Pennsylvania,7097,158
2020-11-20,Wyoming,Pennsylvania,372,17
2020-11-20,York,Pennsylvania,8975,233
2020-11-20,Bristol,Rhode Island,1044,26
2020-11-20,Kent,Rhode Island,4152,133
2020-11-20,Newport,Rhode Island,1046,8
2020-11-20,Providence,Rhode Island,31512,1008
2020-11-20,Unknown,Rhode Island,8356,38
2020-11-20,Washington,Rhode Island,1891,81
2020-11-20,Abbeville,South Carolina,901,19
2020-11-20,Aiken,South Carolina,5950,95
2020-11-20,Allendale,South Carolina,445,8
2020-11-20,Anderson,South Carolina,7395,219
2020-11-20,Bamberg,South Carolina,717,36
2020-11-20,Barnwell,South Carolina,942,26
2020-11-20,Beaufort,South Carolina,6785,94
2020-11-20,Berkeley,South Carolina,6841,102
2020-11-20,Calhoun,South Carolina,543,18
2020-11-20,Charleston,South Carolina,19075,291
2020-11-20,Cherokee,South Carolina,1942,59
2020-11-20,Chester,South Carolina,1446,32
2020-11-20,Chesterfield,South Carolina,1681,52
2020-11-20,Clarendon,South Carolina,1313,69
2020-11-20,Colleton,South Carolina,1440,49
2020-11-20,Darlington,South Carolina,2892,71
2020-11-20,Dillon,South Carolina,1471,52
2020-11-20,Dorchester,South Carolina,5474,109
2020-11-20,Edgefield,South Carolina,1108,22
2020-11-20,Fairfield,South Carolina,998,42
2020-11-20,Florence,South Carolina,6349,211
2020-11-20,Georgetown,South Carolina,2664,65
2020-11-20,Greenville,South Carolina,21843,383
2020-11-20,Greenwood,South Carolina,2911,80
2020-11-20,Hampton,South Carolina,836,32
2020-11-20,Horry,South Carolina,14051,259
2020-11-20,Jasper,South Carolina,1009,23
2020-11-20,Kershaw,South Carolina,2823,61
2020-11-20,Lancaster,South Carolina,3242,64
2020-11-20,Laurens,South Carolina,2323,67
2020-11-20,Lee,South Carolina,852,37
2020-11-20,Lexington,South Carolina,10736,225
2020-11-20,Marion,South Carolina,1277,46
2020-11-20,Marlboro,South Carolina,1313,16
2020-11-20,McCormick,South Carolina,315,7
2020-11-20,Newberry,South Carolina,2025,62
2020-11-20,Oconee,South Carolina,2969,37
2020-11-20,Orangeburg,South Carolina,3640,133
2020-11-20,Pickens,South Carolina,5732,79
2020-11-20,Richland,South Carolina,19441,291
2020-11-20,Saluda,South Carolina,777,25
2020-11-20,Spartanburg,South Carolina,11363,263
2020-11-20,Sumter,South Carolina,4009,98
2020-11-20,Union,South Carolina,976,25
2020-11-20,Williamsburg,South Carolina,1588,50
2020-11-20,York,South Carolina,8738,127
2020-11-20,Aurora,South Dakota,321,3
2020-11-20,Beadle,South Dakota,2093,25
2020-11-20,Bennett,South Dakota,293,5
2020-11-20,Bon Homme,South Dakota,1288,13
2020-11-20,Brookings,South Dakota,2204,15
2020-11-20,Brown,South Dakota,3142,12
2020-11-20,Brule,South Dakota,512,5
2020-11-20,Buffalo,South Dakota,352,6
2020-11-20,Butte,South Dakota,642,12
2020-11-20,Campbell,South Dakota,97,1
2020-11-20,Charles Mix,South Dakota,703,1
2020-11-20,Clark,South Dakota,218,1
2020-11-20,Clay,South Dakota,1198,9
2020-11-20,Codington,South Dakota,2403,37
2020-11-20,Corson,South Dakota,336,3
2020-11-20,Custer,South Dakota,480,5
2020-11-20,Davison,South Dakota,2156,20
2020-11-20,Day,South Dakota,297,5
2020-11-20,Deuel,South Dakota,272,2
2020-11-20,Dewey,South Dakota,720,2
2020-11-20,Douglas,South Dakota,269,5
2020-11-20,Edmunds,South Dakota,221,1
2020-11-20,Fall River,South Dakota,340,7
2020-11-20,Faulk,South Dakota,268,8
2020-11-20,Grant,South Dakota,522,5
2020-11-20,Gregory,South Dakota,396,17
2020-11-20,Haakon,South Dakota,131,3
2020-11-20,Hamlin,South Dakota,403,0
2020-11-20,Hand,South Dakota,261,1
2020-11-20,Hanson,South Dakota,207,1
2020-11-20,Harding,South Dakota,64,0
2020-11-20,Hughes,South Dakota,1483,14
2020-11-20,Hutchinson,South Dakota,483,3
2020-11-20,Hyde,South Dakota,109,0
2020-11-20,Jackson,South Dakota,183,6
2020-11-20,Jerauld,South Dakota,227,13
2020-11-20,Jones,South Dakota,53,0
2020-11-20,Kingsbury,South Dakota,391,8
2020-11-20,Lake,South Dakota,754,9
2020-11-20,Lawrence,South Dakota,1779,18
2020-11-20,Lincoln,South Dakota,4834,43
2020-11-20,Lyman,South Dakota,412,8
2020-11-20,Marshall,South Dakota,138,3
2020-11-20,McCook,South Dakota,546,11
2020-11-20,McPherson,South Dakota,122,1
2020-11-20,Meade,South Dakota,1541,12
2020-11-20,Mellette,South Dakota,149,1
2020-11-20,Miner,South Dakota,179,4
2020-11-20,Minnehaha,South Dakota,18247,151
2020-11-20,Moody,South Dakota,374,10
2020-11-20,Oglala Lakota,South Dakota,1498,17
2020-11-20,Pennington,South Dakota,7608,60
2020-11-20,Perkins,South Dakota,139,0
2020-11-20,Potter,South Dakota,233,0
2020-11-20,Roberts,South Dakota,624,16
2020-11-20,Sanborn,South Dakota,228,1
2020-11-20,Spink,South Dakota,504,11
2020-11-20,Stanley,South Dakota,207,0
2020-11-20,Sully,South Dakota,82,2
2020-11-20,Todd,South Dakota,803,10
2020-11-20,Tripp,South Dakota,440,2
2020-11-20,Turner,South Dakota,739,35
2020-11-20,Union,South Dakota,1127,20
2020-11-20,Walworth,South Dakota,420,10
2020-11-20,Yankton,South Dakota,1450,8
2020-11-20,Ziebach,South Dakota,155,4
2020-11-20,Anderson,Tennessee,2589,25
2020-11-20,Bedford,Tennessee,2412,27
2020-11-20,Benton,Tennessee,718,14
2020-11-20,Bledsoe,Tennessee,1133,5
2020-11-20,Blount,Tennessee,4900,55
2020-11-20,Bradley,Tennessee,4649,33
2020-11-20,Campbell,Tennessee,1389,21
2020-11-20,Cannon,Tennessee,666,2
2020-11-20,Carroll,Tennessee,1565,31
2020-11-20,Carter,Tennessee,2453,50
2020-11-20,Cheatham,Tennessee,1432,16
2020-11-20,Chester,Tennessee,949,19
2020-11-20,Claiborne,Tennessee,718,9
2020-11-20,Clay,Tennessee,519,18
2020-11-20,Cocke,Tennessee,1497,26
2020-11-20,Coffee,Tennessee,2547,39
2020-11-20,Crockett,Tennessee,1096,25
2020-11-20,Cumberland,Tennessee,2328,34
2020-11-20,Davidson,Tennessee,42262,399
2020-11-20,DeKalb,Tennessee,1056,20
2020-11-20,Decatur,Tennessee,885,12
2020-11-20,Dickson,Tennessee,2597,26
2020-11-20,Dyer,Tennessee,3004,49
2020-11-20,Fayette,Tennessee,2088,37
2020-11-20,Fentress,Tennessee,1133,19
2020-11-20,Franklin,Tennessee,1844,29
2020-11-20,Gibson,Tennessee,2893,61
2020-11-20,Giles,Tennessee,1311,40
2020-11-20,Grainger,Tennessee,860,13
2020-11-20,Greene,Tennessee,2715,67
2020-11-20,Grundy,Tennessee,720,14
2020-11-20,Hamblen,Tennessee,3163,57
2020-11-20,Hamilton,Tennessee,16169,134
2020-11-20,Hancock,Tennessee,138,3
2020-11-20,Hardeman,Tennessee,2175,36
2020-11-20,Hardin,Tennessee,1680,25
2020-11-20,Hawkins,Tennessee,1727,34
2020-11-20,Haywood,Tennessee,1553,29
2020-11-20,Henderson,Tennessee,1736,30
2020-11-20,Henry,Tennessee,1352,17
2020-11-20,Hickman,Tennessee,1077,17
2020-11-20,Houston,Tennessee,563,19
2020-11-20,Humphreys,Tennessee,629,7
2020-11-20,Jackson,Tennessee,650,9
2020-11-20,Jefferson,Tennessee,2057,30
2020-11-20,Johnson,Tennessee,1351,20
2020-11-20,Knox,Tennessee,17392,146
2020-11-20,Lake,Tennessee,1132,5
2020-11-20,Lauderdale,Tennessee,1959,20
